z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.873874,0,0,0,8.50203e-11,-2.65804e-11,2.65804e-11,0,0,0
0.874875,-0.0415641,0.049194,0,0,0,0,0.00061087,0.00280264,0
0.875876,0,0,0,-8.91051e-11,-2.64265e-12,2.64265e-12,0,0,0
0.876877,0.0217345,-0.0497351,0,0,0,0,0.000784019,0.000116295,0
0.877878,0,0,0,5.91562e-11,-9.84534e-12,9.84534e-12,0,0,0
0.878879,-0.0214944,0.0552624,0,0,0,0,0.00192701,0.00212864,0
0.87988,0,0,0,-1.14082e-10,1.09812e-11,-1.09812e-11,0,0,0
0.880881,0.0196573,-0.0452686,0,0,0,0,0.00172576,-0.00256199,0
0.881882,0,0,0,8.31522e-11,2.17198e-11,-2.17198e-11,0,0,0
0.882883,-0.0228172,0.0482721,0,0,0,0,0.000541179,0.000501624,0
0.883884,0,0,0,-1.00825e-10,-4.42026e-11,4.42026e-11,0,0,0
0.884885,0.0240721,-0.0537,0,0,0,0,0.00264131,-0.00365003,0
0.885886,0,0,0,1.03335e-10,5.02799e-11,-5.02799e-11,0,0,0
0.886887,-0.0285042,0.0540066,0,0,0,0,-0.000950434,0.000679675,0
0.887888,0,0,0,-1.21748e-10,-3.45221e-11,3.45221e-11,0,0,0
0.888889,0.0392651,-0.0555724,0,0,0,0,-2.03474e-05,-0.00352068,0
0.88989,0,0,0,9.33859e-11,3.99658e-11,-3.99658e-11,0,0,0
0.890891,-0.0446587,0.055654,0,0,0,0,-0.00261021,0.00109134,0
0.891892,0,0,0,-1.08456e-10,-2.73954e-11,2.73954e-11,0,0,0
0.892893,0.0380077,-0.0626903,0,0,0,0,-0.00189727,-0.00111469,0
0.893894,0,0,0,8.25986e-11,3.27109e-13,-3.27109e-13,0,0,0
0.894895,-0.0432593,0.0595454,0,0,0,0,-0.00118735,0.00347831,0
0.895896,0,0,0,-1.14434e-10,3.54671e-11,-3.54671e-11,0,0,0
0.896897,0.041606,-0.054248,0,0,0,0,-0.00252922,0.00115589,0
0.897898,0,0,0,6.15707e-11,3.02008e-12,-3.02008e-12,0,0,0
0.898899,-0.0340683,0.0601778,0,0,0,0,-0.000309991,0.00410631,0
